id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
39057,AR-0382,small_airport,Villa Rumipal Airport,-32.18500137,-64.48829651,2184,SA,AR,AR-X,Villa Rumipal,no,,,VRU,,,
39058,AR-0383,small_airport,Zarate Airport,-34.119912,-59.083198,85,SA,AR,AR-B,Zarate,no,SA2L,,ATE,,,
42806,AR-0384,small_airport,Belingueres Aviación Airport,-34.2778,-60.5044,209,SA,AR,AR-B,Ines Indart,no,,,IBA,,,
42807,AR-0385,small_airport,Bocca Airport,-31.8711,-61.9511,344,SA,AR,AR-S,San Jorge,no,,,SJB,,,
42808,AR-0386,small_airport,Buena Esperanza Airport,-30.5306,-58.3972,246,SA,AR,AR-E,Los Conquistadores,no,,,EZA,,,
42809,AR-0387,small_airport,Buenos Aires Airport,-33.859722,-59.468887,85,SA,AR,AR-B,"Pueblo Alsina, Baradero",no,,,BEX,,,
42810,AR-0388,small_airport,Burdisso Airport,-32.2406,-61.7583,364,SA,AR,AR-S,El Trebol,no,,,TBL,,,
42811,AR-0389,closed,Carlos Saqui Airport,-31.63500023,-63.86109924,1066,SA,AR,AR-X,Rio Segundo,no,,,,,,"RSA, RSA"
42812,AR-0390,small_airport,Carmen de Patagones Airport,-40.7781,-62.9803,131,SA,AR,AR-B,Carmen de Patagones,no,SA3R,CPG,PAT,,https://en.wikipedia.org/wiki/Carmen_de_Patagones_Airport,
42813,AR-0391,small_airport,Mar del Plata Gliding Club,-38.0153,-57.6536,147,SA,AR,AR-B,Mar del Plata,no,,,MPP,,,
42814,AR-0392,small_airport,Colonia Tirolesa Airport,-31.244722,-64.035278,1335,SA,AR,AR-X,Colonia Tirolesa,no,,,TIR,,,
42815,AR-0393,small_airport,Comandante Eduardo A. Olivero Airport,-37.347686,-58.9853,633,SA,AR,AR-B,Tandil,no,SA1A,,,,,
42816,AR-0394,small_airport,Concepción Airport,-27.345434,-65.617973,1200,SA,AR,AR-T,Concepción,no,,,CCP,,,
42817,AR-0395,small_airport,Brandsen Airport,-35.1828,-58.2839,52,SA,AR,AR-B,Brandsen,no,,,SEN,,,Coronel Brandsen
42818,AR-0396,small_airport,Coronel Moldes Airport,-33.616669,-64.612503,1170,SA,AR,AR-X,Coronel Moldes,no,,,MLD,,,
42819,AR-0397,small_airport,Di Giuseppe Airport,-32.8908,-61.1239,291,SA,AR,AR-S,Carcarañá,no,,,CDI,,,
42820,AR-0398,small_airport,Dinaluca S.A. Airport,-27.3828,-57.6442,219,SA,AR,AR-W,Berón de Astrada,no,,,BAD,,,
42821,AR-0399,small_airport,General Rodriguez Ildefonso Durana Airport,-34.6803,-59.0358,91,SA,AR,AR-B,General Rodriguez,no,,,GEZ,,,"EAA Argentina, Experimentales Aeronaves Asociación Argentina, GEZ"
42822,AR-0400,small_airport,El Girasol Airport,-33.6661,-59.8339,91,SA,AR,AR-B,Gobernador Castro,no,,,GOC,,,
42823,AR-0401,small_airport,El Gringo Airport,-27.3086,-61.2114,301,SA,AR,AR-H,Charata,no,,,CHT,,,
42824,AR-0402,small_airport,El Jagüel Airport,-31.7994,-59.0339,200,SA,AR,AR-E,Villaguay,no,,,UEL,,,
42825,AR-0403,small_airport,El Malagueño Airport,-31.6994,-59.4006,180,SA,AR,AR-E,Villaguay,no,,,VLL,,,
42826,AR-0404,small_airport,El Pilincho Airport,-30.3872,-57.9683,228,SA,AR,AR-W,Monte Caseros,no,,,MCP,,,
42827,AR-0405,small_airport,El Toto Airport,-31.650278,-64.368889,540,SA,AR,AR-X,Alta Gracia,no,,,TOT,,,
42828,AR-0406,small_airport,Establecimiento La Adelita Airport,-31.3925,-61.1431,164,SA,AR,AR-S,Humboldt,no,,,HUM,,,
42829,AR-0407,small_airport,Establecimiento La Florencia Airport,-33.0769,-61.3178,246,SA,AR,AR-S,Los Molinos,no,,,LMF,,,
42830,AR-0408,small_airport,Estancia Caridad Airport,-43.72139,-71.24556,2427,SA,AR,AR-U,El Corcovado,no,,,VEC,,,
42831,AR-0409,closed,Estancia El Chañar Airport,-31.2887,-62.4189,331,SA,AR,AR-X,Colonia Marina,no,,,,,,"CLM, CLM"
42832,AR-0410,small_airport,Aeródromo Estancia La Leonor,-26.1494,-59.6672,285,SA,AR,AR-H,Presidencia Roca,no,,,PRA,,,
42833,AR-0411,small_airport,Estancia La Providencia Airport,-32.9411,-58.565,65,SA,AR,AR-E,Gualeguaychú,no,,,GLP,,,
42834,AR-0412,small_airport,Aeródromo de la Estancia La Salvación,-25.2767,-58.9375,321,SA,AR,AR-P,Pirane,no,,,PLS,,,
42835,AR-0413,small_airport,Estancia Lucila Airport,-38.3086,-58.105,72,SA,AR,AR-B,Mar del Sur,no,,,ELL,,,
42836,AR-0414,small_airport,Estancia San Vicente Airport,-32.9989,-61.7781,229,SA,AR,AR-S,Tortugas,no,,,TSV,,,
42837,AR-0415,small_airport,Estancia Santa Romana Airport,-33.753334,-65.246391,1548,SA,AR,AR-D,Mercedes,no,,,MSR,,,
42838,AR-0416,small_airport,Estancia Villa Corina Airport,-28.035,-56.0678,403,SA,AR,AR-W,Gobernador Valentin Virasoro,no,,,EVC,,,
42839,AR-0417,small_airport,Estancia Villa María,-34.6433,-59.1272,104,SA,AR,AR-B,Luján,no,,,LVM,,,
42840,AR-0418,small_airport,F.A.T. Airport,-34.1767,-61.5069,285,SA,AR,AR-S,Teodelina,no,,,TEO,,,
42841,AR-0419,small_airport,Finca La Frontera Airport,-22.12351,-63.29055,160,SA,AR,AR-A,"Aguaray, San Martín",no,,,SMF,,,
42842,AR-0420,small_airport,Firmat Airport,-33.4661,-61.4842,344,SA,AR,AR-S,Firmat,no,,,FIM,,,
42843,AR-0421,small_airport,Fumigaciones Campagnucci Airport,-33.3239,-60.6658,157,SA,AR,AR-S,Coronel Bogado,no,,,BOG,,,
42844,AR-0422,small_airport,Fumigaciones Fredy Airport,-34.2361,-60.5819,176,SA,AR,AR-B,Hunter,no,,,PRC,,,
42845,AR-0423,small_airport,Fumigaciones González Airport,-32.3589,-60.9797,98,SA,AR,AR-S,Monje,no,,,MON,,,
42846,AR-0424,small_airport,General Belgrano Airport,-24.745834,-65.418892,4136,SA,AR,AR-A,General Belgrano - Salta,no,,,GBL,http://www.aeroclubsalta.com/,,SA74
42847,AR-0425,small_airport,General San Martin (La Pampa) Airport,-37.94972,-63.6175,528,SA,AR,AR-L,General San Martin,no,,,SMT,,,
42848,AR-0426,small_airport,Ginevro Airport,-31.864445,-62.844166,475,SA,AR,AR-X,Las Varillas,no,,,LVR,,,
42849,AR-0427,small_airport,Gualeguay Aeroclub Airport,-33.0994,-59.4172,49,SA,AR,AR-E,Gualeguay,no,,,UAE,,,
42850,AR-0428,closed,Guatraché Airport,-37.68280029,-63.55080032,574,SA,AR,AR-L,Guatraché,no,,,,,,"GTE, GTE"
42851,AR-0429,small_airport,Haras La Pomme Airport,-34.2078,-59.3856,91,SA,AR,AR-B,San Antonio de Areco,no,,,SHP,,,
42852,AR-0430,closed,Haras Trelliris Airport,-35.33138,-60.57916,196,SA,AR,AR-B,Comodoro Py,no,,,,,,"BHT, BHT"
42853,AR-0431,small_airport,Hosteria San Huberto Airport,-39.70388794,-71.16999817,2810,SA,AR,AR-Q,Junin de Los Andes,no,,,JAH,,,
42854,AR-0432,small_airport,Iriberri Airport,-38.478789,-58.804836,108,SA,AR,AR-B,Necochea,no,,,NEI,,,
42855,AR-0433,small_airport,Islas Del Ibicuy Airport,-33.75,-58.7,19,SA,AR,AR-E,Islas del Ibicuy,no,,,IBY,,,
42856,AR-0434,small_airport,La Carlota Airport,-33.45000076,-63.34999847,505,SA,AR,AR-X,La Carlota,no,,,LCT,,,
42857,AR-0435,small_airport,La Chacra Airport,-34.81255,-62.522467,357,SA,AR,AR-B,Ameghino,no,SA50,,ALC,,,
42858,AR-0436,small_airport,La Esmeralda Airport,-29.9939,-57.8378,265,SA,AR,AR-W,Libertad,no,,,LLE,,,
42859,AR-0437,small_airport,La Lucía Airport,-33.0119,-61.0608,239,SA,AR,AR-S,Pujato,no,,,PLL,,,
42860,AR-0438,small_airport,La Madrugada Airport,-38.0036,-59.3489,449,SA,AR,AR-B,Juan N. Fernández,no,,,LMD,,,
42861,AR-0439,small_airport,La Mariela Airport,-35.7828,-61.9342,282,SA,AR,AR-B,Pehuajó,no,,,PJO,,,
42862,AR-0440,small_airport,La Zulema Airport,-32.4897,-62.6714,423,SA,AR,AR-X,Bell Ville,no,,,ZLM,,,
42863,AR-0441,small_airport,Las Lilas Airport,-35.1328,-62.2175,350,SA,AR,AR-B,Pasteur,no,,,PAS,,,
42864,AR-0442,small_airport,Malabrigo Airport,-29.35,-59.9667,177,SA,AR,AR-S,Malabrigo,no,,,MLA,,,
42865,AR-0443,closed,Match Point Airport,-34.5161,-59.1339,82,SA,AR,AR-B,Luján,no,,,,,,"LMP, LMP"
42866,AR-0444,small_airport,Montes De Oca Airport,-32.5811,-61.8408,62,SA,AR,AR-S,Montes de Oca,no,,,OCA,,,
42867,AR-0445,small_airport,Ñancu Airport,-35.6161,-63.7508,446,SA,AR,AR-L,General Pico,no,,,GPU,,,
42868,AR-0446,small_airport,Pedro Ferrari Airport,-32.9278,-62.4336,354,SA,AR,AR-X,Monte Buey,no,,,MBF,,,
42869,AR-0447,small_airport,Petrazzini Airport,-38.3478,-60.2761,350,SA,AR,AR-B,Tres Arroyos,no,,,YOP,,,
42870,AR-0448,small_airport,Aeródromo Petruk,-27.0878,-58.6694,177,SA,AR,AR-H,Las Palmas,no,,,LPP,,,
42871,AR-0449,small_airport,Pettilep Airport,-33.005,-61.0194,200,SA,AR,AR-S,Pujato,no,,,PUP,,,
42872,AR-0450,small_airport,Pettilep II Airport,-32.8039,-60.7989,180,SA,AR,AR-S,Ricardone,no,,,PEP,,,
42873,AR-0451,small_airport,Puerta De Avalos Airport,-24.314679,-65.247198,3904,SA,AR,AR-Y,Jujuy,no,,,PDA,,,
42874,AR-0452,small_airport,Pulverizaciones M.H. Airport,-27.4831,-61.6486,318,SA,AR,AR-H,Gancedo,no,,,GDO,,,
42875,AR-0453,small_airport,Saldungaray Airport,-38.205278,-61.761111,747,SA,AR,AR-B,Saldungaray,no,,,SLG,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Saldungaray,
42876,AR-0454,small_airport,San Cayetano Airport,-38.3339,-59.6303,328,SA,AR,AR-B,San Cayetano,no,,,CAY,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_San_Cayetano,
42877,AR-0455,small_airport,San Gregorio Airport,-34.3169,-62.0192,347,SA,AR,AR-S,San Gregorio,no,,,SGE,,,
42878,AR-0456,small_airport,San Ignacio Airport,-39.84749985,-70.8638916,2267,SA,AR,AR-Q,Junin de Los Andes,no,,,JLA,,,
42879,AR-0457,small_airport,San José De La Dormida Airport,-30.27750015,-63.85749817,1387,SA,AR,AR-X,San José de La Dormida,no,,,SJD,,,
42880,AR-0458,small_airport,Santo Tomás de La Sierra Airport,-38.241804,-61.827675,895,SA,AR,AR-B,Saldungaray,no,,,SLY,,,
42881,AR-0459,small_airport,Savesa Airport,-33.7792,-61.9775,360,SA,AR,AR-S,Venado Tuerto,no,,,VTS,,,
42882,AR-0460,small_airport,Sigfrido Rohr Aviagro S.R.L. Airport,-34.8306,-62.4678,360,SA,AR,AR-B,Ameghino,no,SA51,,AME,,,
42883,AR-0461,small_airport,Skare Airport,-34.35718331,-60.15598297,196,SA,AR,AR-B,Salto,no,,,SSK,,,
42884,AR-0462,small_airport,Termal Airport,-26.753611,-60.492222,308,SA,AR,AR-H,Presidencia Roque Sáenz Peña,no,SARS,PRQ,PSP,,https://en.wikipedia.org/wiki/Primer_Teniente_Jorge_Eduardo_Casco_Airport,
42885,AR-0463,small_airport,Timboy Airport,-30.2236,-57.8444,213,SA,AR,AR-W,Monte Caseros,no,,,MCT,,,
42886,AR-0464,small_airport,Trevelin Airport,-43.08797,-71.47868,1245,SA,AR,AR-U,Trevelin,no,,,TVN,,,
45161,AR-0465,small_airport,Casilda Fumigaciones Airport,-33.176429,-61.20299,259,SA,AR,AR-S,Sanford,no,,,SCF,,,
42888,AR-0466,small_airport,Yapeyú Airport,-29.44393,-56.823915,214,SA,AR,AR-W,Yapeyú,no,,,YPY,,,
42889,AR-0467,heliport,Berrini Heliport,-31.4397,-64.3433,1811,SA,AR,AR-X,Córdoba,no,,,HBR,,,
42890,AR-0468,heliport,Campanopolis Heliport,-34.791746,-58.601936,19,SA,AR,AR-B,La Matanza,no,,,HIS,,,
42891,AR-0469,heliport,Casa De Lata Heliport,-39.8153,-71.1681,3221,SA,AR,AR-Q,Junín de Los andes,no,,,HDL,,,
42892,AR-0470,heliport,San Diego Country Club Heliport,-34.600503,-58.840933,71,SA,AR,AR-B,Moreno,no,,,HSD,,,
42893,AR-0471,heliport,Dayry Partners Americas Manufacturing Argentina Sa Heliport,-32.44,-63.2289,639,SA,AR,AR-X,Villa Nueva,no,,,HNE,,,
42894,AR-0472,heliport,Dr. Mariano Moreno Heliport,-34.5631,-58.7903,104,SA,AR,AR-B,José C. Paz,no,,,HMM,,,
42895,AR-0473,heliport,Estancia La Pascuala Heliport,-37.3936,-58.9661,721,SA,AR,AR-B,Tandil,no,,,HTD,,,
42896,AR-0474,heliport,Heliplataforma Barcaza Yagana Heliport,-52.5225,-68.2806,49,SA,AR,AR-Z,Barcaza Yagana,no,,,HBY,,,
42897,AR-0475,heliport,Heliplataforma Buque Skandi Patagonia Heliport,-52,-67,,SA,AR,AR-Z,Buque Skandi,no,,,HSP,,,
42898,AR-0476,heliport,Heliplataforma Equipo Modular M-10 Heliport,-52.5489,-68.3119,108,SA,AR,AR-Z,,no,,,HEM,,,
42899,AR-0477,heliport,Metalúrgico / Miguel Colombise Heliport,-33.358949,-60.249377,88,SA,AR,AR-B,San Nicolás de Los Arroyos,no,,,HSN,,,
42900,AR-0478,heliport,Pachón Minera Heliport,-31.7597,-70.4128,11810,SA,AR,AR-J,"Pachón, Calingasta",no,,,HPS,,,
42901,AR-0479,heliport,Pernigotti Heliport,-27.7708,-64.2278,475,SA,AR,AR-G,La Banda,no,,,HBD,,,
42902,AR-0480,heliport,Policia De La Provincia De Mendoza Heliport,-32.8783,-68.8681,2646,SA,AR,AR-M,Mendoza,no,,,HPD,,,
42903,AR-0481,heliport,Roca Heliport,-32.06,-64.7794,3444,SA,AR,AR-X,Yacanto de Calamuchita,no,,,HYC,,,
42904,AR-0482,heliport,S.A.N.A. Heliport,-27.5494,-55.3336,905,SA,AR,AR-N,Leandro N. Alem,no,,,HLA,,,
42905,AR-0483,heliport,Austral S.A. Heliport,-52.7386,-68.5725,290,SA,AR,AR-V,Yacimiento Cañadón Alfa,no,,,HCP,,,
42906,AR-0484,closed,General Alvear Airport,-35.9783,-59.9061,164,SA,AR,AR-B,General Alvear,no,,,,,,"GAR, GAR"
42907,AR-0485,small_airport,San Patricio Airport,-34.0403,-59.6944,147,SA,AR,AR-B,Capitán Sarmiento,no,,,CSP,,,
42908,AR-0486,small_airport,La Cura Malal Airport,-34.074938,-60.140829,121,SA,AR,AR-B,Arrecifes,no,,,ACM,,,
45153,AR-0487,heliport,Cañuelas Gas SA Heliport,-35.0583,-58.7883,95,SA,AR,AR-B,Cañuelas,no,,,HGA,,,
45154,AR-0488,heliport,Colonia La Capilla Heliport,-34.9167,-58.2508,82,SA,AR,AR-B,Florencio Varela,no,,,HFV,,,
45155,AR-0489,heliport,Miguel Colombise Heliport,-33.3617,-60.2511,88,SA,AR,AR-S,San Nicolás,no,,,HSN,,,
45156,AR-0490,heliport,Piero Vara Heliport,-34.433151,-58.972485,39,SA,AR,AR-B,Pilar,no,,,HPI,,,
45157,AR-0491,heliport,Rio Cullen II Heliplatform,-52.8364,-68.1789,127,SA,AR,AR-V,Santa Cruz,no,,,HCE,,,
45162,AR-0492,small_airport,La Argentina Airport,-35.996667,-62.705278,311,SA,AR,AR-B,Trenque Lauquen,no,,,ATN,,,
46644,AR-0493,small_airport,La Paz Airport,-33.467,-67.55,,SA,AR,AR-M,La Paz,no,SAMP,,PAZ,,https://en.wikipedia.org/wiki/La_Paz_Aeroclub,
46645,AR-0494,small_airport,Colonia Sarmiento Airport,-45.582371,-68.999841,877,SA,AR,AR-U,Sarmiento,no,,,STO,,,
298878,AR-0495,small_airport,Agroaire Airport,-27.476346,-61.624434,330,SA,AR,AR-H,Gancedo,no,,,,http://guialocal.com.ar/agroaire.html,,
313007,AR-0496,small_airport,Aeroclub de El Chaltén Alf. G.N.A. Walter Omar D Anna,-49.53531,-72.51997,1279,SA,AR,AR-Z,El Chaltén,no,,,ELX,,,
313008,AR-0497,small_airport,Hipólito Yrigoyen Lago Posadas Airport,-47.565833,-71.74,,SA,AR,AR-Z,,no,,,,,,
313014,AR-0498,small_airport,Estancia La Adela Airport,-42.526064,-64.278661,,SA,AR,AR-U,Puerto Piramides,no,,,,,,
313015,AR-0499,small_airport,Punta Delgada Airport,-42.766485,-63.645458,,SA,AR,AR-U,Punta Delgada,no,,,,,,
313021,AR-0500,small_airport,Camarones Field,-44.779007,-65.719672,,SA,AR,AR-U,Camarones,no,,,,,,
313022,AR-0501,small_airport,Caleta Valdés Field,-42.454874,-63.61908,,SA,AR,AR-U,Valdés,no,,,,,,
313090,AR-0502,small_airport,Telsen,-42.383333,-66.95,,SA,AR,AR-U,,no,,,,,,
313091,AR-0503,small_airport,Gan Gan Field,-42.521363,-68.287861,,SA,AR,AR-U,,yes,,,,,,
313092,AR-0504,small_airport,Gastre Field,-42.276165,-69.221892,,SA,AR,AR-U,,no,,,,,,
313093,AR-0505,small_airport,Cushamen Field,-42.17195981,-70.666176,,SA,AR,AR-U,,no,,,,,,
313094,AR-0506,small_airport,Las Plumas Filed,-43.729305,-67.284822,,SA,AR,AR-U,,no,,,,,,
314776,AR-0507,small_airport,Estancia Cullen South Airport,-52.9435,-68.4021,120,SA,AR,AR-V,Estancia Cullen,no,,,,,,
314777,AR-0508,small_airport,Estancia Sara Airport,-53.432,-68.167,52,SA,AR,AR-V,Estancia Sara,no,,,,,,
314778,AR-0509,small_airport,Rio Chico Highway Strip,-53.642,-67.9486,26,SA,AR,AR-V,,no,,,,,,
314780,AR-0510,small_airport,Los Robles Airport,-54.069,-67.6536,102,SA,AR,AR-V,Estancia El Roble,no,,,,,,
318230,AR-0511,small_airport,Agroalvear S.R.L. Airport,-33.06833,-60.66694,104,SA,AR,AR-S,Alvear,no,,,ALV,,,
318231,AR-0512,small_airport,Arias Airport,-33.664,-62.3751,415,SA,AR,AR-X,Arias,no,,,COA,,,
318238,AR-0513,small_airport,Estancia La Alborada,-37.462706,-58.188557,209,SA,AR,AR-B,Balcarce,no,,,BLA,,,
318241,AR-0514,small_airport,Finca Cuchuy Airport,-23.04,-63.7211,928,SA,AR,AR-A,Ballivian,no,,,FCU,,,
318243,AR-0515,small_airport,Calchaqui Airport,-29.85167,-60.29194,184,SA,AR,AR-S,Calchaqui,no,,,CCI,,,
318244,AR-0516,small_airport,Stiefel Airport,-31.99472,-61.60278,232,SA,AR,AR-S,Cañada Rosquin,no,,,RST,,,
318245,AR-0517,small_airport,Fumagro Airport,-37.214729,-62.780581,364,SA,AR,AR-B,Carhue,no,,,CFU,,,
318246,AR-0518,small_airport,Establecimiento La Maria Pilar Airport,-36.488606,-63.432958,410,SA,AR,AR-L,Catrilo,no,,,CTP,,,
318247,AR-0519,small_airport,Agroservicios Airport,-33.2723,-60.5707,144,SA,AR,AR-S,Coronel Bogado,no,,,ACB,,,
318248,AR-0520,small_airport,Alfomso Mengo Airport,-32.02444,-64.27944,1781,SA,AR,AR-X,Corralito,no,,,CAM,,,
318249,AR-0521,small_airport,Lomas del Espinillo Airport,-32.08806,-64.16972,1441,SA,AR,AR-X,Corralito,no,,,CLE,,,
318250,AR-0522,small_airport,Ita Ibate Airport,-27.44833,-57.422241,223,SA,AR,AR-W,Corrientes,no,,,CII,,,
318251,AR-0523,small_airport,Aeródromo de la Estancia San Rafael,-25.04347,-58.5915,288,SA,AR,AR-P,El Espinillo,no,,,ESR,,,
318252,AR-0524,small_airport,Bernardo's Airport,-32.2506,-61.6519,290,SA,AR,AR-S,El Trébol,no,,,TDB,,,
318253,AR-0525,small_airport,Salvita Airport,-23.2128,-64.0339,928,SA,AR,AR-A,Embarcación,no,,,SLV,,,
318254,AR-0526,small_airport,El Desafio,-23.2426,-63.323,800,SA,AR,AR-A,Fortin Dragones,no,,,FDD,,,
318255,AR-0527,small_airport,Finca La Hercilia Airport,-22.6147,-63.662759,1227,SA,AR,AR-A,General Mosconi,no,,,FLH,,,
318256,AR-0528,small_airport,Kalbermatter Airport,-27.26028,-61.47444,331,SA,AR,AR-H,General Pinedo,no,,,GPK,,,
318257,AR-0529,small_airport,Estancia El Potrero Airport,-32.97472,-58.25389,88,SA,AR,AR-E,Gualeguaychu,no,,,GEP,,,
318259,AR-0530,small_airport,Plus Agroservicios Aereos S.R.L. Airport,-33.8136,-61.3357,325,SA,AR,AR-S,Hughes,no,,,HGS,,,
318260,AR-0531,small_airport,Biondi Airport],-33.2232,-62.4046,400,SA,AR,AR-X,Isla Verde,no,,,IVL,,,
318263,AR-0532,small_airport,Casajus,-33.3882,-63.3055,475,SA,AR,AR-X,La Carlota,no,,,LCC,,,
318264,AR-0533,small_airport,Don Emilio Airport,-26.73247,-64.88455,1525,SA,AR,AR-T,La Ramada De Abajo,no,,,LRE,,,
318265,AR-0534,small_airport,AeroSoluciones Airport,-24.74889,-64.235,1614,SA,AR,AR-A,Las Lajitas,no,,,LLA,,,
318266,AR-0535,small_airport,Don Alberto Airport,-35.8696,-57.8768,35,SA,AR,AR-K,Lezama,no,,,LDA,,,
318268,AR-0536,small_airport,Fumigaciones Ortega Airport,-35.275617,-61.55652,295,SA,AR,AR-B,Martinez de Hoz,no,,,DOF,,,
318269,AR-0537,small_airport,Campo San Jose Airport,-30.77778,-62.01472,331,SA,AR,AR-X,Morteros,no,,,CSJ,,,
318270,AR-0538,small_airport,Pulverizaciones Aerosur Airport,-38.576401,-58.796429,55,SA,AR,AR-B,Necochea,no,,,NPA,,,
318271,AR-0539,small_airport,Finca Toloche Airport,-25.4346,-63.8578,1040,SA,AR,AR-A,Nuestra Señora De Talavera,no,,,NST,,,
318273,AR-0540,small_airport,La Noria Agricultural Airport,-33.85696,-60.70038,255,SA,AR,AR-B,Pergamino,no,,,PEN,,,Agro Aerea La Noria
318274,AR-0541,small_airport,Servicios Aeronauticos,-37.523004,-62.452319,865,SA,AR,AR-B,Pigüé,no,,,PSA,,,
318275,AR-0542,small_airport,Estancia La Carolina Airport,-33.07558,-60.715,110,SA,AR,AR-S,Piñero,no,,,PLC,,,
318276,AR-0543,small_airport,SAS Aeroaplicaciones Airport,-24.80667,-64.18111,1498,SA,AR,AR-A,Piquete Cabado,no,,,PCA,,,
318278,AR-0544,small_airport,Vale Airport,-37.06556,-69.39556,3051,SA,AR,AR-M,Río Colorado,no,,,RCV,,,
318279,AR-0545,small_airport,Aeroagereo,-35.13588,-61.99717,327,SA,AR,AR-B,Roberts,no,,,ROB,,,
318281,AR-0546,small_airport,La Amalia,-35.10042,-62.01656,328,SA,AR,AR-B,Roberts,no,,,AMA,,,
318282,AR-0547,small_airport,BSG Airport,-34.24968,-62.67416,393,SA,AR,AR-S,Rufino,no,,,RBS,,,
318283,AR-0548,small_airport,Abelenda Airport,-35.738533,-59.76201,127,SA,AR,AR-B,Saladillo,no,,,SAB,,,
318290,AR-0549,small_airport,Vergnano Airport,-30.32012,-61.90165,314,SA,AR,AR-S,San Guillermo,no,,,SGV,,,
318297,AR-0550,small_airport,Aeroclub San Javier,-30.5559,-59.9907,90,SA,AR,AR-S,San Javier,no,,,SJR,,,
318298,AR-0551,small_airport,Chialva S. H. Airport,-32.736945,-62.531378,390,SA,AR,AR-X,San Marcos,no,,,SMS,,,
318300,AR-0552,small_airport,Santa Clara de Saguier Airport,-31.35549,-61.82983,356,SA,AR,AR-S,Santa Clara de Saguier,no,,,SCL,,,
318301,AR-0553,small_airport,San Alberto Airport,-36.592071,-64.220437,620,SA,AR,AR-L,Santa Rosa,no,,,SLP,,,
318302,AR-0554,small_airport,Cóndor del Aire Airport,-33.46587,-60.62854,199,SA,AR,AR-S,Sargento Cabral,no,,,CDA,,,
318303,AR-0555,small_airport,Fumigaciones Nando Airport,-29.77963,-62.03181,295,SA,AR,AR-G,Selva Nueva,no,,,SFN,,,
318305,AR-0556,small_airport,Establecimiento El 21 Airport,-26.8952,-62.30962,545,SA,AR,AR-G,Tintina,no,,,TEV,,,
318306,AR-0557,small_airport,Tío Pujio Airport,-32.29307,-63.40197,777,SA,AR,AR-X,Tío Pujio,no,,,TIO,,,
318307,AR-0558,small_airport,Santagiulian Airport,-38.40573,-60.29968,350,SA,AR,AR-B,Tres Arroyos,no,,,SGI,,,
318308,AR-0559,small_airport,Estancia Los Lobles Airport,-36.552913,-63.766652,459,SA,AR,AR-L,Uriburu,no,,,URL,,,
318309,AR-0560,small_airport,Estancia La Criolla Airport,-35.537034,-60.129512,160,SA,AR,AR-B,Vienticinco de Mayo,no,,,ELC,,,
318310,AR-0561,small_airport,Servicios Agroaereos Airport,-35.449205,-60.160708,165,SA,AR,AR-B,Vienticinco de Mayo,no,,,MSA,,,
318311,AR-0562,small_airport,Don Angel Airport,-33.93823,-64.40774,800,SA,AR,AR-X,Vicuña Mackenna,no,,,VMA,,,
318313,AR-0563,small_airport,Beneficios S.R.L. Airport,-33.93759,-64.415095,800,SA,AR,AR-X,Vicuña Mackenna,no,,,VMB,,,
318314,AR-0564,small_airport,Comequechen Airport,-33.93402,-64.415946,805,SA,AR,AR-X,Vicuña Mackenna,no,,,VMC,,,
318492,AR-0565,small_airport,Santa Isabel Airport,-36.23682,-66.94624,,SA,AR,AR-L,Santa Isabel,no,,,,,,
318493,AR-0566,small_airport,Limay Mahuida Airport,-37.1201,-66.704,,SA,AR,AR-L,Limay Mahuida,no,,,,,,
318495,AR-0567,small_airport,Nueva Galia Airport,-35.089382,-65.197724,,SA,AR,AR-D,Nueva Galia,no,,,,,,
318506,AR-0568,small_airport,RAIG S.A. Airport,-32.4382,-63.2893,685,SA,AR,AR-X,Villa Nueva,no,,,VNR,,,
318507,AR-0569,small_airport,Suarez Aviación Airport,-32.4272,-63.3024,700,SA,AR,AR-E,Villa Nueva,no,,,VNS,,,
318508,AR-0570,small_airport,Villa Valeria Airport,-34.35653,-64.90136,955,SA,AR,AR-X,Villa Valeria,no,,,CVV,,,
318509,AR-0571,heliport,D.P. El Vapor Heliport,-34.83467,-58.38498,91,SA,AR,AR-B,Almirante Brown,no,,,HEV,,,
318510,AR-0572,heliport,Centro Cívico Bicentenario Heliport,-31.42037,-64.173235,1306,SA,AR,AR-X,Córdoba,no,,,HBI,,,
318511,AR-0573,heliport,Superficie Heliport,-34.90046,-57.929486,22,SA,AR,AR-B,La Plata,no,,,HBT,,,
318513,AR-0574,heliport,C.A.P.E. Provincial Police Heliport,-29.4356,-66.8632,1760,SA,AR,AR-F,La Rioja,no,,,HPL,,,
318514,AR-0575,heliport,La Reserva Heliport,-34.27045,-58.90043,19,SA,AR,AR-B,Los Cardales,no,,,HLR,,,
318515,AR-0576,heliport,Cooperativa de Trabajos Portuarios Limitada Heliport,-32.71915,-60.72636,29,SA,AR,AR-S,San Martín,no,,,HPT,,,
318516,AR-0577,heliport,Edificio Tribunales Helipad,-27.7813,-64.265,738,SA,AR,AR-G,Santiago del Estero,no,,,HET,,,
318517,AR-0578,heliport,Villa La Ñata Heliport,-34.37527,-58.65576,10,SA,AR,AR-B,Tigre,no,,,HVA,,,
